payor_plan,variant_count,row_count
FEDERAL EMP WORKERS COMP PROGRAM,1,1
FEDERAL MOGUL CORPORATION,1,1
FEDERAL RESERVE BANK,1,1
FED EX CORPORATION,1,1
FED HIGH RISK POOL (NC),1,1
FEELWELL (NY),1,1
FELRA AND UFCW HLTH WELFARE TRST,1,1
FEMARA/NOVARTIS,1,1
FENOGLIDE/SALIX PHARMA,1,1
FERCO AEROSPACE GROUP,1,1
FERRELL GAS COMPANY,1,1
FETZIMA CARD/ALLERGAN,1,1
FETZIMA/FOREST,1,1
FETZIMA SAVINGS PROG/ALLERGAN,1,1
FHCP MED ADV GENERAL (FL),1,1
FIDELIS CARE ESSENTIAL PLAN (NY),1,1
FIDELIS CARE FIDA (NY),1,1
FIDELIS CARE HIX HMO GNRL,1,1
FIDELIS CARE NEW YORK (NY),1,1
FIDELIS CARE NEW YORK UNSPEC,1,1
FIDELIS/CHILD HLTH PLUS (NY),1,1
FIDELIS DUAL ADVANTAGE (NY),1,1
FIDELIS/FAMILY HLTH PLUS (NY),1,1
FIDELIS MEDICARE ADV FLEX (NY),1,1
FIDELIS MEDICARE ADV GENERAL(NY),1,1
FIDELIS SC MED SNP GNRL,1,1
FIDELITY INFORMATION SYSTEM,1,1
FIDELITY INSURANCE GRP INC,1,1
FIDELITY INVESTMENTS,1,1
FIDELITY NATIONAL FINANCIAL,1,1
FIELDALE FARMS CORPORATION (GA),1,1
FIESTA MART (TX),1,1
FINACEA/BAYER,1,1
FIRST ADMINISTRATORS INC,1,1
FIRSTCARE HIX HMO GNRL,1,1
FIRSTCARE HMO (TX),1,1
FIRSTCARE MED ADV GENERAL (TX),1,1
FIRSTCARE PREFERRED PPO (TX),1,1
FIRSTCARE STAR (TX),1,1
FIRSTCARE UNSPEC,1,1
FIRST CAROLINACARE (NC),1,1
FIRST CHOICE COMMUNITY HLTH (NM),1,1
FIRST CHOICE HLTH ADMINISTRATORS,1,1
FIRST CHOICE (SC),1,1
FIRST COAST ADVANTAGE LLC (FL),1,1
FIRST COMMUNITY HEALTH PLAN (AL),1,1
FIRST DATA CORPORATION,1,1
FIRST ENERGY CORP,1,1
FIRST HEALTH MEDICARE D GENERAL,1,1
FIRST HEALTH MEDICARE DISC CARD,1,1
FIRST HEALTH MED PDP GENERAL,1,1
FIRST HEALTH SELECT (AK),1,1
FIRST HEALTH SELECT (AZ),1,1
FIRST HEALTH SELECT (CA),1,1
FIRST HEALTH SELECT (CO),1,1
FIRST HEALTH SELECT (HI),1,1
FIRST HEALTH SELECT (IA),1,1
FIRST HEALTH SELECT (ID),1,1
FIRST HEALTH SELECT (MN),1,1
FIRST HEALTH SELECT (MS),1,1
FIRST HEALTH SELECT (MT),1,1
FIRST HEALTH SELECT (ND),1,1
FIRST HEALTH SELECT (NE),1,1
FIRST HEALTH SELECT (OR),1,1
FIRST HEALTH SELECT (SD),1,1
FIRST HEALTH SELECT (UT),1,1
FIRST HEALTH SELECT (WA),1,1
FIRST HEALTH SELECT (WI),1,1
FIRST HEALTH SELECT (WY),1,1
FIRST HLTH MED PDP GENERAL (AK),1,1
FIRST HLTH MED PDP GENERAL (AL),1,1
FIRST HLTH MED PDP GENERAL (AR),1,1
FIRST HLTH MED PDP GENERAL (AZ),1,1
FIRST HLTH MED PDP GENERAL (CA),1,1
FIRST HLTH MED PDP GENERAL (CO),1,1
FIRST HLTH MED PDP GENERAL (CT),1,1
FIRST HLTH MED PDP GENERAL (DC),1,1
FIRST HLTH MED PDP GENERAL (DE),1,1
FIRST HLTH MED PDP GENERAL (FL),1,1
FIRST HLTH MED PDP GENERAL (GA),1,1
FIRST HLTH MED PDP GENERAL (HI),1,1
FIRST HLTH MED PDP GENERAL (IA),1,1
FIRST HLTH MED PDP GENERAL (ID),1,1
FIRST HLTH MED PDP GENERAL (IL),1,1
FIRST HLTH MED PDP GENERAL (IN),1,1
FIRST HLTH MED PDP GENERAL (KS),1,1
FIRST HLTH MED PDP GENERAL (KY),1,1
FIRST HLTH MED PDP GENERAL (LA),1,1
FIRST HLTH MED PDP GENERAL (MA),1,1
FIRST HLTH MED PDP GENERAL (MD),1,1
FIRST HLTH MED PDP GENERAL (ME),1,1
FIRST HLTH MED PDP GENERAL (MI),1,1
FIRST HLTH MED PDP GENERAL (MN),1,1
FIRST HLTH MED PDP GENERAL (MO),1,1
FIRST HLTH MED PDP GENERAL (MS),1,1
FIRST HLTH MED PDP GENERAL (MT),1,1
FIRST HLTH MED PDP GENERAL (NC),1,1
FIRST HLTH MED PDP GENERAL (ND),1,1
FIRST HLTH MED PDP GENERAL (NE),1,1
FIRST HLTH MED PDP GENERAL (NH),1,1
FIRST HLTH MED PDP GENERAL (NJ),1,1
FIRST HLTH MED PDP GENERAL (NM),1,1
FIRST HLTH MED PDP GENERAL (NV),1,1
FIRST HLTH MED PDP GENERAL (NY),1,1
FIRST HLTH MED PDP GENERAL (OH),1,1
FIRST HLTH MED PDP GENERAL (OK),1,1
FIRST HLTH MED PDP GENERAL (OR),1,1
FIRST HLTH MED PDP GENERAL (PA),1,1
FIRST HLTH MED PDP GENERAL (RI),1,1
FIRST HLTH MED PDP GENERAL (SC),1,1
FIRST HLTH MED PDP GENERAL (SD),1,1
FIRST HLTH MED PDP GENERAL (TN),1,1
FIRST HLTH MED PDP GENERAL (TX),1,1
FIRST HLTH MED PDP GENERAL (UT),1,1
FIRST HLTH MED PDP GENERAL (VA),1,1
FIRST HLTH MED PDP GENERAL (VT),1,1
FIRST HLTH MED PDP GENERAL (WA),1,1
FIRST HLTH MED PDP GENERAL (WI),1,1
FIRST HLTH MED PDP GENERAL (WV),1,1
FIRST HLTH MED PDP GENERAL (WY),1,1
FIRST HLTH PRMR PLS (AL),1,1
FIRST HLTH PRMR PLS (AR),1,1
FIRST HLTH PRMR PLS (AZ),1,1
FIRST HLTH PRMR PLS (CA),1,1
FIRST HLTH PRMR PLS (CO),1,1
FIRST HLTH PRMR PLS (CT),1,1
FIRST HLTH PRMR PLS (DC),1,1
FIRST HLTH PRMR PLS (DE),1,1
FIRST HLTH PRMR PLS (FL),1,1
FIRST HLTH PRMR PLS (GA),1,1
FIRST HLTH PRMR PLS (IA),1,1
FIRST HLTH PRMR PLS (ID),1,1
FIRST HLTH PRMR PLS (IL),1,1
FIRST HLTH PRMR PLS (IN),1,1
FIRST HLTH PRMR PLS (KS),1,1
FIRST HLTH PRMR PLS (KY),1,1
FIRST HLTH PRMR PLS (LA),1,1
FIRST HLTH PRMR PLS (MA),1,1
FIRST HLTH PRMR PLS (MD),1,1
FIRST HLTH PRMR PLS (ME),1,1
FIRST HLTH PRMR PLS (MI),1,1
FIRST HLTH PRMR PLS (MN),1,1
FIRST HLTH PRMR PLS (MO),1,1
FIRST HLTH PRMR PLS (MS),1,1
FIRST HLTH PRMR PLS (NC),1,1
FIRST HLTH PRMR PLS (NH),1,1
FIRST HLTH PRMR PLS (NJ),1,1
FIRST HLTH PRMR PLS (NV),1,1
FIRST HLTH PRMR PLS (NY),1,1
FIRST HLTH PRMR PLS (OH),1,1
FIRST HLTH PRMR PLS (OK),1,1
FIRST HLTH PRMR PLS (OR),1,1
FIRST HLTH PRMR PLS (PA),1,1
FIRST HLTH PRMR PLS (SC),1,1
FIRST HLTH PRMR PLS (TN),1,1
FIRST HLTH PRMR PLS (TX),1,1
FIRST HLTH PRMR PLS (VA),1,1
FIRST HLTH PRMR PLS (VT),1,1
FIRST HLTH PRMR PLS (WA),1,1
FIRST HLTH PRMR PLS (WI),1,1
FIRST HLTH PRMR PLS (WV),1,1
FIRST HLTH PRMR PLS (WY),1,1
FIRST HORIZON NATIONAL,1,1
FIRST INTERSTATE BANK,1,1
FIRSTMED DIRECT MED ADV GNRL(NC),1,1
FIRST MEDICAL,1,1
FIRST MEDICAL MED D GENERAL (PR),1,1
FIRSTMERIT CORPORATION,1,1
FIRST NATL OF NEBRASKA,1,1
FIRST PLAN BLUE (MN),1,1
FIRST PLAN BLUE/MSHO (MN),1,1
FIRST PLUS ADVANTAGE PPO (PR),1,1
FIRST PLUS ADVANTAGE PREM (PR),1,1
FIRST PLUS A PLUS (PR),1,1
FIRST PLUS MED ADV GENERAL (PR),1,1
FIRST PRIORITY HEALTH HMO(PA),1,1
FIRST SCRIPT (PROC-UNSP),1,1
FIRST SCRIPTS,1,1
FIRST SENIOR MED ADV GENERAL,1,1
FIRST SENIOR MED ADV GENERAL(MA),1,1
FIRST SENIOR MED ADV GENERAL(ME),1,1
FIRST SENIOR MED ADV GENERAL(NH),1,1
FIRST SERVICE ADMIN/FSAI (FL),1,1
FIRSTSOURCE PPO (AR),1,1
FIRST UA MEDCR D PDP GENERAL(NY),1,1
FIRST UA MEDICARE D PDP (NY),1,1
FISERV INC,1,1
FLECTOR/PFIZER,1,1
FLEX PLAN 3 (CT),1,1
FLEXTRONICS INTERNATIONAL,1,1
FL HEALTHCARE MED ADV GNRL (FL),1,1
FL HOSPITAL ZEPHYRHILLS (FL),1,1
FLINTCO LLC,1,1
FLINT GROUP,1,1
FLORIDA DISCOUNT DRUG CARD (FL),1,1
FLORIDA HEALTH CARE (FL),1,1
FLORIDA HEALTH CARE GENERAL,1,1
FLORIDA HEALTH CARE POS (FL),1,1
FLORIDA HEALTH NETWORK (FL),1,1
FLORIDA HLTH CHOICE PLAN UNSPEC,1,1
FLORIDA LEAGUE OF CITIES (FL),1,1
FLORIDA POWER AND LIGHT,1,1
FLORIDA RX CARD,1,1
FLORIDA STATE EMPLOYEES PPO (FL),1,1
FLORIDIANCRE MED ADV GENERAL(FL),1,1
FLOWERS FOODS,1,1
FLSMIDTH (PA),1,1
FLUOR CORPORATION,1,1
FMC TECHNOLOGIES,1,1
FMH BENEFIT SERVICES,1,1
FMH BENEFIT SVCS INC,1,1
FOCALIN/NOVARTIS,1,1
FONTANA UNIFIED SCHOOL DIST (CA),1,1
FOOTLOCKER,1,1
FOOTSTAR INC,1,1
FORD MOTOR COMPANY,1,1
FOREIGN SERVICE BENEFIT PLAN,1,1
FOREST CITY ENTERPRISES INC,1,1
FOREST COUNTY-POTAW COMM (WI),1,1
FORMOSA PLASTICS CORP,1,1
FORT BEND CNTY EMP BNFT PLN (TX),1,1
FORT BEND ISD (TX),1,1
FORT BEND ISD WRKS COMP (TX),1,1
FORTEO CO-PAY/LILLY,1,1
FORTERRA,1,1
FORT HEALTHCARE (WI),1,1
FOSAMAX-FOSAMAX PLUS D/MERCK,1,1
FOSTER FARMS,1,1
FOUR SEASONS PRODUCE INC,1,1
FOX CHASE CANCER CENTER (PA),1,1
FOX-EVERETT INC,1,1
FOX RX CARE MED PDP GENERAL,1,1
FOX RX CARE MED PDP GENERAL (AR),1,1
FOX RX CARE MED PDP GENERAL (AZ),1,1
FOX RX CARE MED PDP GENERAL (CO),1,1
FOX RX CARE MED PDP GENERAL (FL),1,1
FOX RX CARE MED PDP GENERAL (HI),1,1
FOX RX CARE MED PDP GENERAL (IA),1,1
FOX RX CARE MED PDP GENERAL (ME),1,1
FOX RX CARE MED PDP GENERAL (MN),1,1
FOX RX CARE MED PDP GENERAL (MT),1,1
FOX RX CARE MED PDP GENERAL (NC),1,1
FOX RX CARE MED PDP GENERAL (ND),1,1
FOX RX CARE MED PDP GENERAL (NE),1,1
FOX RX CARE MED PDP GENERAL (NH),1,1
FOX RX CARE MED PDP GENERAL (NJ),1,1
FOX RX CARE MED PDP GENERAL (SD),1,1
FOX RX CARE MED PDP GENERAL (WY),1,1
FOX RX CARE VALUE (AR),1,1
FOX RX CARE VALUE (CO),1,1
FOX RX CARE VALUE (FL),1,1
FOX RX CARE VALUE (HI),1,1
FOX RX CARE VALUE (ME),1,1
FOX RX CARE VALUE (NC),1,1
FOX RX CARE VALUE (NH),1,1
FOX RX CARE VALUE (NJ),1,1
FOX RX CARE VALUE (OR),1,1
FOX RX CARE VALUE (WA),1,1
FOXWORTH-GALBRAITH LUMBER CO,1,1
FRANCISCAN ALLIANCE INC,1,1
FRANCISCAN OURLADY HLTH SYS (LA),1,1
FRANCIS HOWELL SCHOOL DIST (MO),1,1
FRANKLIN ESSEX HAMILTON HLTH PLN,1,1
FREDDIE MAC,1,1
FREDERICK COUNTY PUB SCH (MD),1,1
FREEDOM 1ST MEDICAID (FL),1,1
FREEDOMBLUE MED ADV GENERAL,1,1
FREEDOMBLUE MED ADV GENERAL (PA),1,1
FREEDOMBLUE MED ADV GENERAL (WV),1,1
FREEDOM HLTH MED ADV GENERAL(FL),1,1
FREEDOM/HPRT MED ADV GENERAL(MN),1,1
FREEDOM MEDICARE (FL),1,1
FREE DRUG CARD,1,1
FREEHOLD CARTAGE INC,1,1
FREE NATIONAL RX CARD,1,1
FREEPORT MCMORAN INC,1,1
FREE RX SAVER DISC CARD,1,1
FREESTYLE LITE/ABBOTT,1,1
FREIGHTLINER LLC,1,1
FRESENIUS MEDICAL CARE NA,1,1
FRESH DEL MONTE PRODUCE INC,1,1
FRESH MARK INC (OH),1,1
FRESNO COUNTY EMPLOYEES (CA),1,1
FRESNO UNIFIED SCHOOL DIST (CA),1,1
FRINGE BENEFIT MGT COMP/FBMC,1,1
FROEDTERT HEALTH (WI),1,1
FRONTIER COMMUNICATIONS,1,1
FROST BANK,1,1
FRUIT OF THE LOOM,1,1
FT MCDOWELL YAVAPAI NAT (AZ),1,1
FUJI PHOTO FILM USA INC,1,1
FULTON COUNTY GOVT PLAN (GA),1,1
FUTURESCRIPTS (PROC-UNSP),1,1
GA INST OF TECH STUDENT INS (GA),1,1
GALLAGHER BASSETT SVCS INC,1,1
GANNETT CO INC,1,1
GAP INC,1,1
GARDEN GROVE UNIF SCHL DIST (CA),1,1
GARLAND INDEP SCH DIST (TX),1,1
GATES CORPORATION,1,1
GATEWAY HLTH PLAN (PA),1,1
GATEWAY HP MEDICARE ASSURED GNRL,1,1
GATEWAY HP MEDICARE ASSURED (OH),1,1
GATEWAY MDCR ASSURED GNRL (KY),1,1
GATEWAY MDCR ASSURED GNRL (NC),1,1
GATEWAY MDCR ASSURED GNRL (OH),1,1
GATEWAY MDCR ASSURED GNRL (PA),1,1
GATEWAY MEDCR ASSURD DIAMOND(PA),1,1
GATORCARE (FL),1,1
GATX CORP,1,1
GAYLORD ENTERTAINMENT,1,1
GCI CORPORATION (AK),1,1
GCIU LOCAL 14-M (PA),1,1
GCP INC,1,1
GE APPLIANCES,1,1
GEHA PCIP (AL),1,1
GEHA PCIP (AR),1,1
GEHA PCIP (AZ),1,1
GEHA PCIP (CA),1,1
GEHA PCIP (CO),1,1
GEHA PCIP (DC),1,1
GEHA PCIP (DE),1,1
GEHA PCIP (FL),1,1
GEHA PCIP (GA),1,1
GEHA PCIP (HI),1,1
GEHA PCIP (IA),1,1
GEHA PCIP (ID),1,1
GEHA PCIP (IL),1,1
GEHA PCIP (IN),1,1
GEHA PCIP (KS),1,1
GEHA PCIP (KY),1,1
GEHA PCIP (LA),1,1
GEHA PCIP (MA),1,1
GEHA PCIP (MI),1,1
GEHA PCIP (MN),1,1
GEHA PCIP (MO),1,1
GEHA PCIP (MS),1,1
GEHA PCIP (NC),1,1
GEHA PCIP (ND),1,1
GEHA PCIP (NE),1,1
GEHA PCIP (NH),1,1
GEHA PCIP (NV),1,1
GEHA PCIP (NY),1,1
GEHA PCIP (OH),1,1
GEHA PCIP (OR),1,1
GEHA PCIP (PA),1,1
GEHA PCIP (SC),1,1
GEHA PCIP (SD),1,1
GEHA PCIP (TN),1,1
GEHA PCIP (TX),1,1
GEHA PCIP UNSPECIFIED,1,1
GEHA PCIP (UT),1,1
GEHA PCIP (VA),1,1
GEHA PCIP (VT),1,1
GEHA PCIP (WA),1,1
GEHA PCIP (WV),1,1
GEHA PCIP (WY),1,1
GEICO,1,1
GEISINGER HEALTH PLAN (PA),1,1
GEISINGER HIX GNRL,1,1
GEISINGER MED D GENERAL,1,1
GEMCARE MEDICARE PLUS (CA),1,1
GEMGROUP,1,1
GEM INSURANCE,1,1
GENCO SUPPLY CHAIN SOLUTIONS,1,1
GENERAL DYNAMICS,1,1
GENERAL ELECTRIC COMPANY,1,1
GENERAL ELECTRIC WORKERS COMP,1,1
GENERAL EMPLOYEE TRUST FUND (CA),1,1
GENERAL GROWTH PROPERTIES (IL),1,1
GENERAL MILLS INC,1,1
GENERAL MOTORS CORP,1,1
GENERAL PRESC PROG PLAN 0003,1,1
GENERAL PRESC PROG PLAN 0004,1,1
GENERAL PRESC PROG PLAN 0005,1,1
GENERAL PRESC PROG PLAN 0006,1,1
GENERAL PRESC PROG PLAN 0007,1,1
GENERAL PRESC PROG PLAN 0008,1,1
GENERAL PRESC PROG PLAN 0009,1,1
GENERAL PRESC PROG PLAN 0010,1,1
GENERAL PRESC PROG PLAN 0011,1,1
GENERAL PRESC PROG PLAN 0012,1,1
GENERAL PRESC PROG PLAN 0013,1,1
GENERAL PRESC PROG PLAN 0014,1,1
GENERAL PRESC PROG PLAN 0015,1,1
GENERAL PRESC PROG PLAN 0016,1,1
GENERAL PRESC PROG (PROC-UNSP),1,1
GENERAL PRODUCE COMPANY (CA),1,1
GENERATIONS ADV MED ADV GNRL(ME),1,1
GENERATIONS ADV PRIME (ME),1,1
GENERESS FE/ALLERGAN,1,1
GENESCO,1,1
GENESEE VALLEY BOCES (NY),1,1
GENESIS HEALTHCARE,1,1
GENESIS HEALTH PLAN (IA),1,1
GENETICALLY HANDICAPPED (CA),1,1
GENTIVA HEALTH SVCS INC,1,1
GENUARDIS FAMILY MARKETS INC,1,1
GENUINE PARTS COMPANY,1,1
GENWORTH FINANCIAL,1,1
GEORGE WASHINGTON UNIVERSITY,1,1
GEORGE WASHINGTON UNIV PLN (DC),1,1
GEORGIA DRUG CARD,1,1
GEORGIA FARM BUREAU (GA),1,1
GEORGIA PACIFIC CORP,1,1
GEORGIA PORT AUTHORITY (GA),1,1
GERDAU,1,1
GERTRUDE HAWK CHOCOLATES,1,1
GE WELLNESS PLAN,1,1
GHC/GLBHLTH MED D GENERAL (OK),1,1
GHI MED D GENERAL (NY),1,1
GHI MEDICARE PPO 4 (NY),1,1
GHI MEDICARE PPO VALUE (NY),1,1
GHP FAMILY (PA),1,1
GHP GOLD MED ADV GENERAL (NJ),1,1
GHP GOLD MED ADV GENERAL (PA),1,1
GHP GOLD MED PDP GENERAL (PA),1,1
GHP GOLD MED PDP GENERAL (WV),1,1
GHS DATA MGT/MEDE SLT(PROC-UNSP),1,1
GILA RIVER HEALTH CARE CORP (AZ),1,1
GILEAD,1,1
GILLETTE COMPANY,1,1
GILSBAR INC,1,1
GILSTER-MARY LEE CORPORATION,1,1
GIORGIO FRESH CO (PA),1,1
GLAXOSMITHKLINE,1,1
GLAZERS,1,1
GLENBROOK HS DISTRICT 225 (IL),1,1
GLENDALE UNION HS DISTRICT (AZ),1,1
GLIDE HLTH SVCS (CA),1,1
GLOBAL FOUNDRIES,1,1
GLOBAL HEALTH MED ADV GNRL (OK),1,1
GLOBALHEALTH (OK),1,1
GLOBAL IMAGING SYSTEMS,1,1
GMP EMPLOYER RETIREE TRUST,1,1
GODADDY,1,1
GODIVA CHOCOLATIER INC,1,1
GOLD COAST HEALTH PLAN (CA),1,1
GOLDCOAST JOINT BENEFT TRUST(CA),1,1
GOLDEN ADVANTAGE PLUS (MD),1,1
GOLDEN BUCKEYE MEDICARE RX CARD,1,1
GOLDEN BUCKEYE (OH),1,1
GOLDEN GATE BRIDGE/TRANS,1,1
GOLDEN HMO (CA),1,1
GOLDEN LIVING CENTERS,1,1
GOLDEN PEANUT COMPANY,1,1
GOLDMAN SACHS,1,1
GOLDMAN SACHS EGWP,1,1
GOODMAN MANUFACTURING,1,1
GOODRX-ENVISION,1,1
GOODRX GOLD,1,1
GOODRX-HEALTHTRANS,1,1
GOODRX-MEDIMPACT,1,1
GOODRX-NATL MEDICAL HLTH CARD,1,1
GOODRX-NAVITUS,1,1
GOODRX - WELLDYNERX,1,1
GOOD SAMARITAN HOSPICE (VA),1,1
GOOD SAMARITAN HOSPITAL (IN),1,1
GOODWILL INDUSTRIES NW OH (OH),1,1
GOODYEAR,1,1
GOODYEAR DUNLOP TIRES N AMERICA,1,1
GOOGLE LLC,1,1
GORDON FOOD SERVICE,1,1
GORDON MANUFACTURING CO,1,1
GORMAN RUPP COMPANY,1,1
GOSHEN HEALTH SYSTEM (IN),1,1
GOULD ELECTRONICS,1,1
GOVRNMNT EMPLOYEE HOSP ASSC/GEHA,1,1
GRAHAM PACKAGING CO,1,1
GRALISE/DEPOMED,1,1
GRAND CANYON UNIVERSITY,1,1
GRAND VALLEY HEALTH PLAN (MI),1,1
GRAND VALLEY STATE UNIV (MI),1,1
GRANITE ALLIANCE INSURANCE PDP,1,1
GRANT THORNTON,1,1
GRAPHIC COMM NATL H AND W FUND,1,1
GRAPHIC PACKAGING HOLDING CO,1,1
GRAYBAR ELECTRIC COMPANY INC,1,1
GREATER CLEVELAND TRANS AUTH(OH),1,1
GREAT PLAINS AREA IHS,1,1
GREAT PLAINS REG MEDICAL CTR,1,1
GREAT WEST HEALTHCARE (AZ),1,1
GREAT WEST HEALTHCARE (CA),1,1
GREAT WEST HEALTHCARE (CO),1,1
GREAT WEST HEALTHCARE (FL),1,1
GREAT WEST HEALTHCARE (GA),1,1
GREAT WEST HEALTHCARE (IL),1,1
GREAT WEST HEALTHCARE (IN),1,1
GREAT WEST HEALTHCARE KS/MO,1,1
GREAT WEST HEALTHCARE (MA),1,1
GREAT WEST HEALTHCARE (NC),1,1
GREAT WEST HEALTHCARE (NJ),1,1
GREAT WEST HEALTHCARE (OH),1,1
GREAT WEST HEALTHCARE (TX),1,1
GREAT WEST HLTHCR GENERAL,1,1
GREIF INC,1,1
GREYSTONE MGMT AND CO INC (FL),1,1
GRIFOLS USA,1,1
GROUP 1 AUTOMOTIVE,1,1
GROUP ADMINISTRATORS LTD-ESI,1,1
GROUP BENEFIT ADMINISTRATORS,1,1
GROUP BENEFIT SERVICES,1,1
GROUP CARE PPO (LA),1,1
GROUP HEALTH COOP/S CTRL WI UNSP,1,1
GROUP HEALTH COOP/S CTRL WI (WI),1,1
GROUP HEALTH INC/GHI HMO (NY),1,1
GROUP HEALTH INC/GHI PPO(NY),1,1
GROUP HLTH COOP HIX GNRL,1,1
GROUP INSURANCE SERVICE CENTER,1,1
GROUPM,1,1
GROUP MANAGEMENT SERVICES,1,1
GROUP MEDICAREBLUE RX,1,1
GROUP RESOURCES INC,1,1
GRP HLTH COOP EAU CLAIRE HMO(WI),1,1
GSK ORANGE CARD,1,1
GS-POPS PRESCRIPT SAVINGS CARD,1,1
GUARDIAN INDUSTRIES CORP,1,1
GUARDIAN LIFE INSURANCE CO,1,1
GUARDIAN TRIBUTE ENHANCED (SC),1,1
GUARDIAN TRIBUTE (SC),1,1
GUARDIAN TRIBUTE SELECT PPO (SC),1,1
GUEST SERVICES INC,1,1
GUGGENHEIM PARTNERS,1,1
GUIDESTONE FIN RES RETIREES,1,1
GUIDESTONE FIN RES S BAPT CONV,1,1
GUILDNET GOLD (NY),1,1
GUILFORD,1,1
GUNDERSEN LUTHERAN HLTH PLN (WI),1,1
GUTHRIE CORNING HOSPITAL (NY),1,1
GWINNETT COUNTY (GA),1,1
GWINNETT HLTH SYS (GA),1,1
GYMHEALTH,1,1
HACKENSACK MERIDIAN HEALTH (NJ),1,1
HAJOCA,1,1
HALL COUNTY EMPLOYEES (GA),1,1
H ALLIANCE MDCR PPO 10 (IL),1,1
H ALLIANCE MDCR PPO 30RX PLS(IL),1,1
H ALLIANCE MED ADV GNRL,1,1
H ALLIANCE MED ADV GNRL (IL),1,1
H ALLIANCE MED D GENERAL,1,1
HALLIBURTON COMPANY,1,1
HALLMARK CARDS INC,1,1
HAMILTON CNTY SCHL DIST (TN),1,1
HAMPTON ROADS DISC RX,1,1
HANFORD EMP WELFARE TRUST (WA),1,1
HANFORD PHARMACEUTICALS (NY),1,1
HANNAFORD BROTHERS CO,1,1
HANOVER FOOD CORP (PA),1,1
HANOVER INSURANCE,1,1
HAP HIX GNRL,1,1
HAP HIX HMO GNRL,1,1
HAP MED ADV GENERAL (MI),1,1
HAP MED D GENERAL (MI),1,1
HAP MIDWEST ADVANTAGE (MI),1,1
HAP MIDWEST HEALTH PLAN (MI),1,1
HAP MIDWEST MI HEALTH LINK (MI),1,1
HAP PREFERRED PPO (MI),1,1
HAP SENIOR PLUS HMO OPT 1 (MI),1,1
HARBIN CLINIC (GA),1,1
HARBOR HEALTH PLAN (MI),1,1
HARKEN HEALTH PLAN HIX GNRL,1,1
HARLEY DAVIDSON INC,1,1
HARMAN INTERNATIONAL,1,1
HARMONY HEALTH PLAN (MO),1,1
HARMONY HEALTH PLAN OF IL (IL),1,1
HARMONY HEALTH PLAN OF IN (IN),1,1
HARRAHS CHEROKEE CASINO (NC),1,1
HARRIS BANKCORP INC (IL),1,1
HARRIS CORP,1,1
HARRIS HEALTH SYSTEM (TX),1,1
HARVARD PILGRIM HEALTH CARE,1,1
HARVARD PILGRIM HIX GNRL,1,1
HARVARD PILGRIM HIX HMO GNRL,1,1
HARVARD PILGRIM HLTH CARE UNSPEC,1,1
HARVARD PILGRIM MED ADV GNRL(MA),1,1
HARVARD PILGRIM MED ADV GNRL(ME),1,1
HARVARD PILGRIM MED ADV GNRL(NH),1,1
HARVARD PILGRIM POS,1,1
HARVARD PILGRIM PPO,1,1
HARVARD UNIV EGWP (MA),1,1
HARVARD UNIV GP HEALTH PRGRM(MA),1,1
HARVARD UNIV STUDENT HLTH (MA),1,1
HASBRO INC,1,1
HAVEN HOSPICE (FL),1,1
HAVERTY FURNITURE CO INC,1,1
HAWAII LABORERS JOINT TRUST (HI),1,1
HAWAII MGM ALLIANCE ASSOC HMAA,1,1
HAWAII RX CARD,1,1
HAZLETON AREA SCHOOL DIST (PA),1,1
HBA RX DISCOUNT DRUG CARD,1,1
HCA INC,1,1
HCC EZ-DME (PROC-UNSP),1,1
HCH ADMINISTRATION (PROC-UNSP),1,1
HCL AMERICA,1,1
HD SUPPLY,1,1
HEALTH ADVANTAGE TRAD HMO (AR),1,1
HEALTH ALLIANCE CONNECT (IL),1,1
HEALTH ALLIANCE DISCOUNT CARD,1,1
HEALTH ALLIANCE HOSPITAL (MA),1,1
HEALTH ALLIANCE MED PLAN,1,1
HEALTH ALLIANCE MED PLAN UNSPEC,1,1
HEALTH ALLIANCE PLAN (MI),1,1
HEALTH ALLIANCE PLAN UNSPEC,1,1
HEALTH ALLIANCE PPO (IL),1,1
HEALTHAMERICA OF PA (PA),1,1
HEALTH ASSURANCE CENTRAL(PA)PPO,1,1
HEALTH ASSURANCE PPO,1,1
HEALTH CARE ALLIANCE (LA),1,1
HEALTHCARE CONNECT (AZ),1,1
HEALTHCARE HIGHWAYS HLTH PLAN,1,1
HEALTHCARE RESOURCES GROUP,1,1
HEALTHCARE SARASOTA (FL),1,1
HEALTH CHOICE AHCCCS (AZ),1,1
HEALTH CHOICE GENERATIONS (AZ),1,1
HEALTH CHOICE LLC (TN),1,1
HEALTHCHOICE PPO (FL),1,1
HEALTHCHOICE SELECT (FL),1,1
HEALTH CHOICE UTAH (UT),1,1
HEALTHCOMP-EXPRESS SCRIPTS,1,1
HEALTHCOMP-WALGREENS,1,1
HEALTH COST SOLUTIONS,1,1
HEALTHEAST CARE SYSTEM (MN),1,1
HEALTHESYSTEMS PLAN 0002,1,1
HEALTHESYSTEMS PLAN 0005,1,1
HEALTHESYSTEMS (PROC-UNSP),1,1
HEALTHESYSTEMS WORKERS COMP,1,1
HEALTHFIRST HIX HMO GNRL,1,1
HEALTH FIRST HMO (FL),1,1
HEALTHFIRST MED ADV GNRL,1,1
HEALTHFIRST MED ADV GNRL (NJ),1,1
HEALTHFIRST MED ADV GNRL (NY),1,1
